FL_DATE,sum(DEP_DELAY),sum(CARRIER_DELAY),sum(WEATHER_DELAY),sum(NAS_DELAY),sum(SECURITY_DELAY),sum(LATE_AIRCRAFT_DELAY)
2015-12-10,142898.0,83570.0,4308.0,47120.0,316.0,78674.0
2015-04-23,182024.0,81508.0,1832.0,59360.0,106.0,98612.0
2017-08-21,482744.0,207000.0,18914.0,133370.0,292.0,209326.0
2017-07-18,378742.0,152156.0,24926.0,73088.0,176.0,176560.0
2016-02-08,204674.0,85936.0,8708.0,93104.0,156.0,92198.0
2016-07-17,313304.0,121350.0,9172.0,75566.0,1478.0,131972.0
2015-12-11,117682.0,70500.0,2392.0,37380.0,294.0,70284.0
2015-04-05,120312.0,71012.0,3552.0,34130.0,102.0,74656.0
2016-02-11,165760.0,75472.0,1562.0,75604.0,332.0,73832.0
2016-08-10,566102.0,216084.0,19742.0,131602.0,300.0,210430.0
2017-07-25,379110.0,142960.0,17480.0,74906.0,364.0,170422.0
2017-07-16,288536.0,137280.0,8044.0,38266.0,406.0,136346.0
2015-12-29,1002726.0,290378.0,71876.0,94614.0,1306.0,461918.0
2017-07-11,521556.0,169420.0,30132.0,118196.0,570.0,245912.0
2015-12-27,956368.0,244826.0,91814.0,191852.0,1450.0,443480.0
2017-07-01,587524.0,178094.0,34680.0,173106.0,168.0,231680.0
2017-08-01,259828.0,116296.0,16506.0,69096.0,264.0,116550.0
2016-02-09,191548.0,73916.0,7494.0,93608.0,300.0,84032.0
2017-09-07,301508.0,96494.0,23006.0,136618.0,52.0,143648.0
2016-02-24,567792.0,137408.0,55600.0,223140.0,226.0,222398.0
2015-04-06,127512.0,78918.0,3112.0,34466.0,114.0,67746.0
2016-02-19,365900.0,95924.0,8244.0,118202.0,576.0,176416.0
2016-02-25,280108.0,125294.0,2814.0,34176.0,532.0,127614.0
2015-04-29,54374.0,62700.0,2046.0,21818.0,536.0,45782.0
2016-07-16,252748.0,101368.0,22960.0,61796.0,328.0,108484.0
2015-04-25,232860.0,97706.0,9700.0,62166.0,132.0,107942.0
2015-04-18,138432.0,78582.0,16986.0,31462.0,140.0,59928.0
2017-09-03,16428.0,54394.0,2392.0,9972.0,248.0,28022.0
2016-07-18,601302.0,147272.0,43282.0,187892.0,228.0,280592.0
2016-07-04,96002.0,64884.0,13840.0,29404.0,446.0,59996.0
2017-07-21,581300.0,183284.0,56318.0,136020.0,222.0,256622.0
2017-07-26,261102.0,111012.0,5896.0,61682.0,112.0,135234.0
2015-12-12,92408.0,56700.0,11122.0,33492.0,194.0,50680.0
2017-09-04,183862.0,80938.0,9990.0,97610.0,450.0,102978.0
2017-07-10,813604.0,184528.0,35078.0,304766.0,262.0,359154.0
2017-09-21,218340.0,100382.0,5888.0,73070.0,316.0,124752.0
2017-07-20,588760.0,153870.0,29644.0,151628.0,280.0,274408.0
2017-09-11,171536.0,75530.0,61550.0,45666.0,222.0,67128.0
2015-12-01,238874.0,87008.0,5920.0,72582.0,194.0,87848.0
2015-12-09,35660.0,57160.0,4294.0,26040.0,262.0,43062.0
2015-04-01,160456.0,82490.0,15278.0,46716.0,190.0,74582.0
2016-07-21,903060.0,281834.0,56668.0,201482.0,700.0,399140.0
2017-08-24,241078.0,97050.0,7328.0,59968.0,1058.0,138476.0
2015-11-20,282664.0,111978.0,28272.0,83978.0,218.0,116322.0
2018-03-16,365154.0,140598.0,10156.0,95876.0,830.0,183314.0
2018-03-12,279554.0,131506.0,17334.0,88372.0,640.0,141182.0
2015-01-21,165500.0,71844.0,11710.0,83222.0,196.0,111210.0
2015-01-18,155420.0,78240.0,8680.0,44668.0,764.0,78096.0
2017-11-01,54884.0,62912.0,400.0,30084.0,268.0,44172.0
2015-11-08,127532.0,78446.0,982.0,31108.0,162.0,58590.0
2015-11-01,231252.0,100024.0,4704.0,54984.0,474.0,100108.0
2015-11-05,323230.0,107870.0,31046.0,109458.0,470.0,138320.0
2018-03-30,275612.0,124358.0,3810.0,74062.0,210.0,154430.0
2015-01-10,199444.0,100112.0,11366.0,27916.0,232.0,69220.0
2015-01-05,681736.0,202670.0,40876.0,161066.0,394.0,296292.0
2015-01-26,160568.0,81816.0,19374.0,73194.0,122.0,75608.0
2018-03-28,320190.0,137596.0,37316.0,86742.0,1096.0,164700.0
2018-03-15,310960.0,133384.0,2952.0,89034.0,360.0,148242.0
2015-01-01,259302.0,114156.0,8896.0,58820.0,556.0,108742.0
2018-03-07,170094.0,83578.0,28902.0,65658.0,854.0,81708.0
2018-03-21,361154.0,126106.0,26648.0,116708.0,1736.0,150596.0
2015-11-11,187804.0,73640.0,16652.0,99196.0,196.0,89340.0
2018-03-05,456424.0,133722.0,21276.0,166724.0,202.0,228204.0
2015-01-24,92920.0,56396.0,10962.0,50038.0,70.0,54624.0
2015-11-28,208212.0,106738.0,8688.0,47860.0,426.0,93652.0
2015-01-27,-3900.0,46550.0,2476.0,16488.0,230.0,21104.0
2015-01-14,131758.0,84272.0,12352.0,35908.0,346.0,69790.0
2015-01-06,671534.0,184766.0,52598.0,189980.0,744.0,313942.0
2018-03-09,250438.0,127418.0,5830.0,52078.0,986.0,126134.0
2018-03-03,336708.0,167198.0,5298.0,32074.0,1450.0,138540.0
2015-11-16,216252.0,100576.0,10936.0,73710.0,494.0,111350.0
2017-11-09,190824.0,87010.0,2110.0,40666.0,1182.0,91522.0
2015-01-15,204328.0,88490.0,8320.0,52952.0,162.0,96092.0
2017-11-08,126628.0,73584.0,1848.0,56182.0,1962.0,65372.0
2015-11-30,257022.0,105526.0,5008.0,57674.0,348.0,117526.0
2015-11-23,110084.0,70462.0,3124.0,20860.0,120.0,51210.0
2018-03-19,224642.0,115610.0,7070.0,71270.0,558.0,127194.0
2015-01-30,322680.0,93426.0,13794.0,128646.0,82.0,169068.0
2017-11-10,300786.0,91250.0,10896.0,84978.0,17876.0,139624.0
2015-01-08,499920.0,149722.0,66030.0,140012.0,1020.0,203406.0
2017-11-23,-2682.0,32176.0,1974.0,8694.0,54.0,20564.0
2015-11-19,380958.0,129080.0,9106.0,114434.0,1444.0,150888.0
2017-11-25,31088.0,61784.0,2092.0,16584.0,60.0,39726.0
2015-01-29,122478.0,74322.0,6658.0,49524.0,418.0,75410.0
2018-03-27,216688.0,118404.0,15568.0,61476.0,1408.0,113362.0
2017-11-16,244984.0,86900.0,1646.0,82836.0,222.0,116870.0
2017-11-14,20152.0,57744.0,1824.0,15228.0,80.0,31468.0
2015-01-12,605732.0,163888.0,37356.0,179206.0,112.0,282564.0
2015-01-31,83744.0,63408.0,6596.0,19998.0,90.0,46206.0
2018-03-11,315636.0,136836.0,4410.0,64532.0,430.0,158046.0
2015-11-12,206676.0,85676.0,2812.0,70274.0,72.0,96484.0
2015-11-22,381144.0,142542.0,18686.0,52154.0,268.0,174752.0
2017-11-04,71618.0,54856.0,13728.0,37780.0,92.0,45428.0
2015-11-29,232210.0,106274.0,6436.0,70196.0,604.0,109156.0
2017-11-15,80816.0,69660.0,1342.0,32202.0,306.0,51360.0
2018-03-06,169230.0,114094.0,7222.0,57718.0,406.0,99282.0
2015-11-13,145748.0,89114.0,1592.0,41410.0,158.0,70512.0
2018-03-23,304724.0,135818.0,6740.0,65140.0,312.0,149228.0
2017-11-12,91932.0,74340.0,3124.0,16238.0,252.0,55904.0
2015-01-16,183842.0,81214.0,3058.0,62948.0,164.0,79452.0
2018-03-17,131094.0,87776.0,6242.0,33150.0,392.0,73196.0
2015-11-10,135504.0,71072.0,1600.0,78956.0,318.0,71634.0
2017-11-17,229726.0,98508.0,4148.0,63078.0,846.0,114536.0
2015-01-23,127072.0,80166.0,8042.0,48680.0,168.0,74596.0
2018-03-31,127348.0,91512.0,4906.0,35078.0,694.0,73722.0
2018-03-20,479948.0,142800.0,38610.0,196160.0,628.0,222442.0
2015-11-15,158066.0,85290.0,9610.0,36252.0,656.0,78952.0
2017-11-18,159136.0,91976.0,5250.0,37160.0,306.0,67730.0
2017-11-22,76886.0,64912.0,628.0,34734.0,520.0,49302.0
2015-01-11,392878.0,126102.0,25656.0,89706.0,328.0,195980.0
2015-11-18,577626.0,129502.0,24096.0,209164.0,1140.0,265194.0
2015-11-07,60310.0,60466.0,1994.0,21030.0,92.0,31444.0
2018-03-01,499102.0,168538.0,38950.0,152012.0,432.0,212668.0
2018-03-29,380086.0,155982.0,6448.0,101086.0,634.0,186440.0
2015-11-27,90888.0,74598.0,4858.0,33962.0,240.0,45254.0
2017-11-24,-33640.0,31648.0,110.0,5048.0,0.0,19072.0
2017-11-05,445646.0,120238.0,31218.0,154538.0,360.0,216340.0
2015-01-04,1005752.0,285334.0,33568.0,242086.0,760.0,499190.0
2015-11-24,153206.0,89844.0,3984.0,23976.0,44.0,71318.0
2015-01-19,121914.0,68396.0,1350.0,33584.0,486.0,74110.0
2018-03-24,174824.0,97546.0,12022.0,39124.0,712.0,90214.0
2015-01-07,443962.0,133416.0,35526.0,129214.0,330.0,192602.0
2018-03-22,557132.0,164216.0,8656.0,147428.0,1090.0,261138.0
2015-11-17,418680.0,118972.0,32972.0,127060.0,156.0,218778.0
2018-03-18,212562.0,119892.0,8214.0,52748.0,966.0,108250.0
2015-11-26,22074.0,30784.0,2950.0,36186.0,118.0,25708.0
2018-03-26,143580.0,100888.0,1830.0,64138.0,414.0,92452.0
2017-11-13,207508.0,94334.0,4646.0,64472.0,360.0,90330.0
2017-11-07,101454.0,70068.0,2692.0,51392.0,646.0,62626.0
2015-11-09,144876.0,82868.0,3796.0,39196.0,4130.0,70774.0
2017-11-27,120978.0,68244.0,1234.0,31694.0,1272.0,70674.0
2015-01-17,52094.0,51244.0,1384.0,16404.0,1236.0,33390.0
2018-03-02,528736.0,167714.0,75588.0,108728.0,362.0,204232.0
2015-11-02,339978.0,115888.0,21158.0,76524.0,136.0,159538.0
2015-01-22,142626.0,80396.0,3486.0,56806.0,80.0,85908.0
2017-11-02,65688.0,55978.0,3760.0,30142.0,254.0,58866.0
2018-03-14,317740.0,111636.0,11334.0,98416.0,500.0,162536.0
2017-11-03,296690.0,85860.0,30932.0,109476.0,58.0,161240.0
2015-01-02,417138.0,152286.0,14714.0,82272.0,516.0,194754.0
2017-11-19,159570.0,73248.0,1554.0,49518.0,580.0,82794.0
2017-11-28,30146.0,53322.0,160.0,10124.0,14.0,28534.0
2015-01-25,129204.0,75634.0,5900.0,53432.0,1068.0,74280.0
2015-11-04,172338.0,74798.0,8892.0,58114.0,3076.0,98710.0
2018-03-04,302220.0,148208.0,9992.0,66270.0,868.0,137366.0
2017-11-26,338924.0,104168.0,4602.0,147228.0,1092.0,160202.0
2015-11-25,28926.0,49782.0,1290.0,23288.0,244.0,36886.0
2017-11-11,33912.0,50228.0,3940.0,13280.0,202.0,32872.0
2017-11-30,18580.0,54550.0,2734.0,11574.0,6.0,43622.0
2018-03-25,162264.0,112924.0,2616.0,36606.0,724.0,92558.0
2015-01-20,88178.0,62388.0,3848.0,44258.0,186.0,62340.0
2015-01-09,478052.0,160246.0,30152.0,101406.0,364.0,224386.0
2017-11-29,890.0,48644.0,3074.0,21974.0,270.0,28238.0
2015-01-28,49834.0,60992.0,4794.0,34156.0,40.0,38806.0
2018-03-13,262240.0,111372.0,27558.0,104788.0,382.0,122910.0
2017-11-20,115296.0,79154.0,748.0,18596.0,2164.0,56356.0
2015-01-13,198792.0,99114.0,8148.0,61938.0,236.0,105548.0
2017-11-21,102560.0,69392.0,4764.0,26782.0,242.0,53812.0
2015-11-03,93582.0,66608.0,9016.0,31636.0,1186.0,60044.0
2017-11-06,206156.0,92396.0,5400.0,48596.0,478.0,100232.0
2015-11-06,265098.0,107564.0,3902.0,63478.0,136.0,118074.0
2015-11-21,449232.0,102288.0,95448.0,141320.0,270.0,157228.0
2015-01-03,761244.0,245304.0,28504.0,187582.0,1900.0,361014.0
2015-11-14,37946.0,49140.0,290.0,35070.0,84.0,22364.0
2018-03-10,159364.0,91214.0,2180.0,44250.0,370.0,82186.0
2018-03-08,290774.0,132078.0,11088.0,65972.0,862.0,143520.0
2017-12-05,106148.0,78714.0,1744.0,60538.0,78.0,60248.0
2021-11-08 00:00:00,148520.0,79599.0,898.0,19688.0,711.0,67199.0
2017-12-22,334092.0,122316.0,12102.0,56196.0,7582.0,146402.0
2020-02-19 00:00:00,54001.0,54764.0,1906.0,23788.0,295.0,38206.0
2021-06-25 00:00:00,347693.0,134106.0,25668.0,67698.0,1250.0,142642.0
2017-12-03,65754.0,70172.0,8274.0,21582.0,258.0,57738.0
2017-12-08,495228.0,143312.0,125872.0,167256.0,346.0,138152.0
2020-02-12 00:00:00,104437.0,61968.0,15967.0,53467.0,137.0,45616.0
2021-06-14 00:00:00,318741.0,139245.0,15727.0,47146.0,768.0,134902.0
2017-12-01,32916.0,61510.0,1336.0,24834.0,78.0,42262.0
2021-06-29 00:00:00,324503.0,111164.0,32686.0,51831.0,663.0,141150.0
2021-11-20 00:00:00,175296.0,82599.0,1025.0,24766.0,8225.0,57121.0
2017-12-27,552988.0,180482.0,15356.0,74572.0,1940.0,243040.0
2017-12-24,317852.0,125148.0,31946.0,105642.0,378.0,139854.0
2017-12-29,505980.0,187878.0,30940.0,99460.0,962.0,216864.0
2020-02-17 00:00:00,83788.0,63015.0,12784.0,30999.0,185.0,38562.0
2021-06-18 00:00:00,271854.0,105730.0,10011.0,36334.0,558.0,118613.0
2021-06-21 00:00:00,399926.0,118408.0,33815.0,118168.0,1111.0,153495.0
2021-11-26 00:00:00,45643.0,43898.0,606.0,11080.0,249.0,22213.0
2017-12-02,-41054.0,31424.0,172.0,7966.0,170.0,18668.0
2017-12-18,291584.0,126152.0,11494.0,33118.0,818.0,118296.0
2021-11-17 00:00:00,54624.0,48703.0,896.0,9859.0,153.0,32163.0
2020-02-20 00:00:00,115556.0,68938.0,6426.0,32316.0,397.0,60240.0
2020-02-13 00:00:00,542783.0,132489.0,30607.0,167696.0,308.0,252361.0
2017-12-11,172228.0,77908.0,17768.0,58718.0,322.0,87934.0
2021-11-28 00:00:00,174010.0,92098.0,7556.0,30722.0,631.0,74365.0
2020-02-06 00:00:00,640011.0,139855.0,77707.0,206359.0,131.0,301279.0
2017-12-10,134402.0,79208.0,5854.0,41384.0,328.0,65126.0
2020-02-07 00:00:00,560712.0,142895.0,26056.0,192910.0,158.0,235034.0
2017-12-09,356868.0,129338.0,46188.0,155156.0,356.0,136248.0
2021-11-06 00:00:00,94384.0,60345.0,3136.0,12627.0,418.0,37245.0
2017-12-21,316870.0,107954.0,10324.0,67430.0,832.0,145278.0
2021-06-22 00:00:00,247122.0,112077.0,10900.0,36837.0,426.0,95931.0
2021-11-01 00:00:00,242355.0,119426.0,2694.0,22365.0,726.0,91472.0
2021-06-15 00:00:00,309079.0,132669.0,17419.0,33350.0,784.0,151696.0
2021-11-29 00:00:00,155990.0,75669.0,7676.0,25451.0,391.0,66235.0
2021-06-28 00:00:00,400690.0,142982.0,28069.0,75161.0,1188.0,166015.0
2021-11-25 00:00:00,46999.0,41870.0,897.0,7271.0,114.0,18768.0
2021-06-27 00:00:00,415191.0,155015.0,33998.0,56056.0,1149.0,161457.0
2021-06-30 00:00:00,371211.0,124506.0,33926.0,74223.0,617.0,153263.0
2021-06-13 00:00:00,338795.0,139745.0,20105.0,48298.0,1209.0,136474.0
2020-02-14 00:00:00,158163.0,80975.0,5038.0,29531.0,82.0,69759.0
2021-06-07 00:00:00,374815.0,121676.0,47681.0,73074.0,1068.0,172163.0
2021-11-30 00:00:00,135559.0,67599.0,2148.0,19329.0,471.0,60157.0
2017-12-14,330374.0,104570.0,20844.0,93968.0,600.0,155090.0
2017-12-17,198616.0,129384.0,8374.0,80306.0,638.0,64084.0
2021-11-22 00:00:00,173104.0,77027.0,10513.0,24205.0,900.0,68113.0
2020-02-11 00:00:00,59412.0,48470.0,9592.0,24384.0,65.0,43031.0
2021-11-21 00:00:00,204151.0,94216.0,5225.0,26872.0,563.0,82288.0
2021-11-05 00:00:00,174642.0,84074.0,4972.0,25733.0,727.0,75474.0
2021-06-09 00:00:00,204333.0,87684.0,17949.0,57112.0,943.0,68817.0
2021-11-07 00:00:00,154719.0,80949.0,1480.0,20049.0,664.0,64153.0
2021-11-19 00:00:00,174068.0,78195.0,2894.0,28087.0,681.0,74323.0
2021-11-23 00:00:00,140755.0,72769.0,3904.0,22190.0,288.0,55029.0
2020-02-27 00:00:00,167413.0,65071.0,8347.0,50372.0,271.0,84370.0
2021-11-24 00:00:00,111659.0,64340.0,6289.0,16731.0,431.0,49206.0
2020-02-10 00:00:00,127319.0,70566.0,9724.0,44050.0,347.0,65069.0
2021-11-03 00:00:00,106784.0,63184.0,6085.0,22300.0,272.0,56801.0
2017-12-20,375834.0,124274.0,8044.0,69948.0,368.0,179558.0
2017-12-13,259958.0,92954.0,32276.0,103636.0,288.0,112848.0
2021-06-11 00:00:00,246058.0,97956.0,13232.0,39341.0,541.0,109345.0
2020-02-08 00:00:00,92135.0,57824.0,9218.0,19630.0,109.0,44357.0
2021-11-12 00:00:00,179144.0,87328.0,5152.0,32078.0,435.0,74876.0
2021-06-05 00:00:00,182132.0,86299.0,16562.0,35317.0,1108.0,69724.0
2021-11-09 00:00:00,47234.0,50222.0,2380.0,8724.0,289.0,27389.0
2020-02-23 00:00:00,67918.0,52766.0,4387.0,15372.0,221.0,43994.0
2021-11-10 00:00:00,77832.0,51499.0,8401.0,18922.0,397.0,41844.0
2017-12-15,500532.0,146516.0,27696.0,181190.0,732.0,222008.0
2020-02-16 00:00:00,66841.0,61262.0,3478.0,14618.0,253.0,37209.0
2020-02-29 00:00:00,60466.0,57494.0,1570.0,12329.0,577.0,28270.0
2021-06-19 00:00:00,295729.0,121669.0,18032.0,40608.0,756.0,116105.0
2017-12-31,415584.0,144666.0,33084.0,79422.0,992.0,193446.0
2021-11-18 00:00:00,118732.0,76064.0,3746.0,18789.0,203.0,50436.0
2021-06-04 00:00:00,187880.0,83811.0,14115.0,37894.0,1104.0,77241.0
2021-06-01 00:00:00,61529.0,44112.0,1992.0,11093.0,175.0,28780.0
2017-12-16,147932.0,81100.0,1602.0,30910.0,416.0,57334.0
2017-12-25,363372.0,127766.0,43914.0,77228.0,620.0,158030.0
2020-02-01 00:00:00,64959.0,47575.0,5932.0,24692.0,208.0,28132.0
2017-12-23,525770.0,164996.0,38816.0,105758.0,578.0,240564.0
2017-12-04,126580.0,63100.0,5262.0,81074.0,108.0,72332.0
2020-02-02 00:00:00,40539.0,53045.0,4231.0,15158.0,241.0,28825.0
2020-02-04 00:00:00,35452.0,64717.0,4091.0,15384.0,78.0,25443.0
2017-12-19,327492.0,105338.0,28958.0,74038.0,1168.0,153818.0
2021-06-23 00:00:00,162452.0,74797.0,12133.0,21694.0,674.0,67118.0
2017-12-30,583418.0,204226.0,22812.0,111630.0,580.0,262186.0
2021-06-26 00:00:00,450823.0,163633.0,35270.0,67202.0,2825.0,184423.0
2020-02-15 00:00:00,82280.0,61932.0,1723.0,13642.0,75.0,38529.0
2021-11-16 00:00:00,61664.0,54636.0,2146.0,8902.0,260.0,31193.0
2017-12-26,538758.0,171374.0,19040.0,104022.0,970.0,235440.0
2020-02-18 00:00:00,139647.0,67614.0,9683.0,56694.0,87.0,65421.0
2017-12-28,456926.0,158708.0,22756.0,82560.0,556.0,195728.0
2020-02-26 00:00:00,182945.0,77128.0,13392.0,74400.0,224.0,92433.0
2021-06-17 00:00:00,227572.0,102048.0,7301.0,22319.0,879.0,100362.0
2021-06-03 00:00:00,179988.0,75074.0,23127.0,57508.0,875.0,74806.0
2021-06-10 00:00:00,286725.0,114066.0,18288.0,53121.0,732.0,119004.0
2017-12-06,12896.0,47666.0,1930.0,32290.0,362.0,29944.0
2020-02-05 00:00:00,52862.0,54521.0,8649.0,37236.0,170.0,37723.0
2021-11-02 00:00:00,70814.0,57987.0,2025.0,11168.0,187.0,31567.0
2017-12-07,191956.0,97480.0,20030.0,75780.0,270.0,82052.0
2021-06-02 00:00:00,78529.0,50151.0,13695.0,15368.0,432.0,30383.0
2021-06-24 00:00:00,322719.0,100437.0,36029.0,75528.0,1427.0,142723.0
2017-12-12,126108.0,77498.0,7092.0,55636.0,164.0,65330.0
2020-02-21 00:00:00,105857.0,64325.0,2414.0,21961.0,591.0,58379.0
2021-11-11 00:00:00,183381.0,85886.0,6081.0,25282.0,180.0,81579.0
2020-02-24 00:00:00,81313.0,71636.0,3442.0,19223.0,171.0,43643.0
2021-06-12 00:00:00,325365.0,103567.0,31918.0,62555.0,2045.0,141550.0
2021-11-15 00:00:00,174723.0,94179.0,8953.0,21246.0,871.0,66534.0
2020-02-09 00:00:00,244534.0,91527.0,28614.0,82145.0,1356.0,84665.0
2021-06-20 00:00:00,320969.0,120217.0,21191.0,50039.0,809.0,130517.0
2020-02-22 00:00:00,50205.0,44153.0,1409.0,16493.0,250.0,32336.0
2021-06-16 00:00:00,217978.0,108207.0,11277.0,21145.0,294.0,90028.0
2020-02-03 00:00:00,95428.0,64159.0,16184.0,34267.0,84.0,48209.0
2020-02-25 00:00:00,61834.0,56485.0,4736.0,32022.0,109.0,40229.0
2021-11-04 00:00:00,165768.0,87699.0,2671.0,29223.0,640.0,74396.0
2021-11-27 00:00:00,126185.0,71704.0,11337.0,22808.0,621.0,53998.0
2021-06-06 00:00:00,248697.0,99327.0,18765.0,49034.0,522.0,104614.0
2020-02-28 00:00:00,90330.0,56348.0,11907.0,17634.0,469.0,48578.0
2021-06-08 00:00:00,250907.0,97904.0,24139.0,52071.0,711.0,98422.0
2021-11-14 00:00:00,233593.0,117309.0,10576.0,32745.0,1279.0,84180.0
2021-11-13 00:00:00,174160.0,91122.0,11492.0,29006.0,802.0,59827.0
2020-12-05 00:00:00,-5293.0,22745.0,1510.0,8591.0,34.0,7761.0
2020-12-21 00:00:00,42072.0,44844.0,9408.0,23078.0,192.0,19856.0
2021-01-03 00:00:00,149735.0,74381.0,6864.0,32061.0,292.0,59910.0
2020-11-26 00:00:00,-16934.0,10696.0,321.0,1612.0,121.0,3469.0
2021-01-11 00:00:00,-12696.0,26559.0,3361.0,6777.0,209.0,8776.0
2021-01-17 00:00:00,-5922.0,25139.0,653.0,12776.0,51.0,13180.0
2021-03-14 00:00:00,66278.0,46751.0,11456.0,12366.0,1034.0,22468.0
2020-12-08 00:00:00,-23578.0,16720.0,385.0,5095.0,0.0,3540.0
2021-01-15 00:00:00,18219.0,25804.0,7686.0,19235.0,168.0,17112.0
2021-01-30 00:00:00,63391.0,24733.0,25354.0,40164.0,93.0,19928.0
2021-01-22 00:00:00,-17721.0,20334.0,3500.0,10917.0,356.0,8068.0
2020-11-29 00:00:00,5456.0,35702.0,3189.0,11870.0,147.0,22661.0
2021-01-21 00:00:00,-37888.0,18690.0,338.0,5213.0,745.0,3956.0
2016-11-18,283594.0,112102.0,22376.0,70550.0,66.0,135322.0
2021-03-31 00:00:00,25255.0,33518.0,1053.0,10337.0,437.0,16357.0
2021-03-23 00:00:00,11151.0,26598.0,4222.0,8874.0,719.0,14872.0
2021-01-13 00:00:00,47927.0,28119.0,7403.0,39573.0,255.0,18013.0
2021-03-18 00:00:00,149401.0,64669.0,10810.0,45794.0,225.0,57555.0
2016-11-25,-26470.0,35300.0,736.0,6818.0,92.0,12388.0
2016-11-29,252858.0,104800.0,6254.0,87228.0,290.0,96736.0
2021-03-16 00:00:00,41841.0,39071.0,2054.0,9475.0,115.0,21925.0
2021-01-02 00:00:00,118541.0,69411.0,7808.0,21920.0,560.0,45969.0
2016-11-21,205912.0,84110.0,6170.0,59076.0,124.0,84396.0
2016-11-23,130320.0,69750.0,3810.0,43034.0,200.0,66752.0
2021-03-04 00:00:00,-6144.0,32619.0,569.0,7603.0,142.0,10752.0
2020-12-24 00:00:00,50276.0,38892.0,8798.0,18609.0,147.0,15272.0
2016-11-19,172456.0,70074.0,3448.0,49086.0,324.0,76060.0
2020-12-30 00:00:00,181963.0,72657.0,8660.0,71165.0,406.0,70566.0
2016-11-01,60104.0,57774.0,1178.0,26322.0,488.0,43450.0
2016-11-04,256536.0,117472.0,886.0,42160.0,190.0,136674.0
2021-03-26 00:00:00,69456.0,44506.0,2111.0,20129.0,723.0,33788.0
2016-11-10,136852.0,64300.0,5132.0,43262.0,242.0,67044.0
2021-03-19 00:00:00,30486.0,36194.0,334.0,9538.0,351.0,19066.0
2020-12-20 00:00:00,34533.0,38312.0,5144.0,15922.0,440.0,19483.0
2020-12-01 00:00:00,42352.0,32898.0,3367.0,30885.0,38.0,22372.0
2020-11-12 00:00:00,18057.0,35099.0,3573.0,23173.0,178.0,20020.0
2016-11-26,129178.0,70780.0,3846.0,44742.0,274.0,75114.0
2021-03-21 00:00:00,34205.0,40809.0,1957.0,10421.0,713.0,17711.0
2016-11-12,16286.0,44466.0,1544.0,18128.0,152.0,18484.0
2016-11-17,232272.0,95492.0,26300.0,68032.0,318.0,102948.0
2020-12-15 00:00:00,-2251.0,21896.0,3569.0,9255.0,102.0,6832.0
2021-01-20 00:00:00,-26266.0,17674.0,894.0,6650.0,295.0,3919.0
2020-12-22 00:00:00,48036.0,45090.0,6481.0,12345.0,217.0,20420.0
2016-11-02,138180.0,59918.0,12300.0,86400.0,64.0,90950.0
2021-03-06 00:00:00,6767.0,37633.0,671.0,5707.0,403.0,10906.0
2020-11-17 00:00:00,-25165.0,14018.0,1262.0,3984.0,66.0,3519.0
2020-12-26 00:00:00,133052.0,74380.0,6420.0,39223.0,251.0,49841.0
2021-01-14 00:00:00,-11772.0,24580.0,6789.0,6527.0,314.0,9693.0
2021-03-08 00:00:00,-15462.0,32866.0,336.0,3994.0,125.0,9802.0
2021-03-29 00:00:00,71915.0,55385.0,8012.0,17151.0,483.0,32790.0
2021-01-31 00:00:00,108920.0,50475.0,16123.0,53818.0,208.0,40179.0
2021-01-06 00:00:00,-4690.0,18744.0,4203.0,10454.0,82.0,10071.0
2020-12-06 00:00:00,-12573.0,23873.0,3800.0,11566.0,233.0,7739.0
2016-11-03,147040.0,76420.0,5622.0,43872.0,90.0,83454.0
2021-03-05 00:00:00,6769.0,34162.0,2521.0,7732.0,239.0,14834.0
2020-12-03 00:00:00,-16049.0,22866.0,1820.0,11912.0,171.0,6642.0
2020-11-22 00:00:00,10751.0,33828.0,4265.0,16630.0,123.0,19230.0
2020-12-13 00:00:00,42017.0,35122.0,11561.0,27312.0,103.0,27450.0
2020-11-02 00:00:00,1022.0,28736.0,2489.0,7771.0,351.0,11460.0
2021-01-07 00:00:00,-7579.0,23364.0,7916.0,4816.0,242.0,12035.0
2020-12-19 00:00:00,83072.0,53170.0,2251.0,22519.0,757.0,37291.0
2020-12-17 00:00:00,89786.0,47609.0,22663.0,38124.0,163.0,41694.0
2020-11-11 00:00:00,-3042.0,22367.0,5746.0,8528.0,510.0,8574.0
2021-03-17 00:00:00,147392.0,52849.0,17348.0,75638.0,396.0,49657.0
2020-11-05 00:00:00,-10676.0,24238.0,870.0,5687.0,196.0,12267.0
2020-12-09 00:00:00,-26737.0,16748.0,273.0,4235.0,167.0,3564.0
2020-11-24 00:00:00,69353.0,47936.0,16582.0,29399.0,85.0,33408.0
2021-01-05 00:00:00,10444.0,21529.0,8295.0,5182.0,30.0,10405.0
2016-11-08,-4426.0,46754.0,1300.0,29384.0,48.0,20550.0
2016-11-20,237084.0,82000.0,10110.0,87358.0,356.0,94868.0
2020-11-20 00:00:00,-17287.0,23289.0,872.0,8029.0,154.0,8701.0
2020-12-16 00:00:00,19430.0,26926.0,11869.0,22249.0,393.0,9907.0
2020-11-19 00:00:00,-21010.0,24004.0,64.0,7067.0,174.0,9696.0
2021-01-19 00:00:00,-22841.0,16755.0,3483.0,5094.0,63.0,5043.0
2020-11-01 00:00:00,9450.0,30664.0,1455.0,9072.0,227.0,14206.0
